Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRAe,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Street_Pave,Utilities_NoSeWa,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandSlope_Mod,LandSlope_Sev,TotalSF,Total_Bathrooms,RemodAge,HouseAge,OverallQualArea,QualityScore,TotalPorch
384,45,1.6313704001963978,2.313039352423886,6,1928,1950,0.0,2,2,1,1,1,,0.0,,0.0,784,2.036753708317309,2,2.036753708317309,0,2.036753708317309,0,0,1,0,2,2,5,7,0,0,1950.0,,2,360,1,1,0,0.0,0.0,0,2009,76000,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.073507416634618,1.0,59,81,24.441044499807706,18,1.7087018253879918
387,50,1.6248263889219656,2.3063077206061107,5,1910,1996,0.0,2,1,2,2,1,,0.0,,0.0,658,2.0136653929307324,2,2.0136653929307324,526,2.0890821777470325,0,0,1,0,5,2,8,7,0,0,0.0,0.0,0,0,0,0,0,0.0,1.795731656444039,0,2006,81000,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,530.0273307858614,1.0,10,96,2650.136653929307,15,1.795731656444039
388,80,1.6659050929776016,2.290712409213045,6,1976,1976,1.8787285104503608,2,2,2,2,3,,2.008064946667584,,0.0,410,2.0730332048701134,4,2.082739448688927,0,2.082739448688927,1,0,1,0,3,2,6,7,1,1,1977.0,,1,352,2,2,2,1.9011715868708958,0.0,0,2009,125000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4.1557726535590405,2.0,33,33,24.934635921354243,36,0.0
389,20,1.712589050021264,2.3171440768105724,7,1999,2000,1.7640939343176614,3,2,3,2,1,,0.0,,0.0,1468,2.115331856575317,4,2.116231100860939,0,2.116231100860939,0,0,2,0,3,3,6,7,0,0,1999.0,,2,577,2,2,2,1.757131886054717,1.448822238365871,0,2008,191000,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.231562957436257,2.0,8,9,29.620940702053797,35,1.448822238365871
390,60,1.7182404735813999,2.344828341433792,10,2007,2008,1.8885037407137346,4,2,4,2,3,,2.098679831078209,,0.0,402,2.1315990293549345,4,2.135746617737867,590,2.1696147169156137,1,0,2,1,3,4,9,7,1,4,2008.0,,3,846,2,2,2,1.8378799982871266,1.775845981748474,0,2008,426000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,594.2673456470928,3.5,0,1,5942.673456470929,50,1.775845981748474
391,50,1.5957092304038698,2.3062484761609316,5,1900,1950,0.0,2,2,2,3,1,,1.8700988387609099,,1.0,229,2.0488863593143885,4,2.062932825955494,406,2.1067046402000056,1,0,1,0,4,2,7,7,0,0,1978.0,,1,384,2,2,2,0.0,1.77073964639405,0,2008,119000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,410.1118191852699,2.0,58,108,2050.5590959263495,40,3.51599919511603
392,60,1.6632944814375767,2.342767897718077,6,2001,2002,0.0,2,2,4,2,1,,2.0199754438593875,,0.0,114,2.0400303064427883,4,2.0400303064427883,1157,2.1496343176746415,1,0,2,1,3,3,7,7,1,2,2001.0,,2,560,2,2,2,1.7640939343176614,1.8346098354356497,0,2009,215000,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1161.0800606128855,3.5,7,8,6966.480363677313,30,1.8346098354356497
394,30,1.6034785735048491,2.294105900602619,4,1941,1950,0.0,2,2,2,2,1,,1.8851357588170432,,0.0,522,2.037416521841526,2,2.037416521841526,0,2.037416521841526,0,0,1,0,2,2,4,7,2,2,0.0,0.0,0,0,0,0,2,0.0,0.0,0,2006,100000,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4.074833043683052,1.0,56,65,16.299332174732207,20,0.0
395,50,1.6313704001963978,2.3247134508267826,5,1940,1950,0.0,2,2,2,2,1,,0.0,,0.0,735,2.0283100919222203,3,2.0283100919222203,299,2.0721848637784994,0,0,1,0,2,2,5,7,0,0,1940.0,,1,240,2,2,2,0.0,1.5451936315479267,0,2007,109000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,303.0566201838444,1.0,57,67,1515.283100919222,30,1.5451936315479267
396,20,1.6551961525056738,2.319107586629778,5,1956,1956,0.0,2,2,2,2,3,,2.0290228891812925,,0.0,405,2.0848220303536844,2,2.0848220303536844,0,2.0848220303536844,1,0,1,0,3,2,6,7,0,0,1956.0,,1,596,2,2,2,1.570002974208493,0.0,0,2010,129000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.169644060707369,2.0,54,54,20.848220303536845,30,0.0
397,20,1.6313704001963978,2.290712409213045,5,1972,1972,0.0,2,2,2,2,3,,2.0355845457008663,,0.0,117,2.0537164351549677,2,2.0537164351549677,0,2.0537164351549677,0,0,1,0,2,2,6,7,0,0,1985.0,,2,600,2,2,2,1.8524277618844993,0.0,0,2009,123000,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.107432870309935,1.0,37,37,20.537164351549677,25,0.0
398,60,1.6579414149579819,2.296035552906839,5,1962,1962,1.8970839874548464,2,2,2,2,1,,1.9869724729359572,,0.0,324,2.049334012932915,2,2.0511072646690747,936,2.1403882540612824,0,0,2,0,4,2,8,7,1,2,1962.0,,1,264,2,2,2,0.0,1.8131782269605679,0,2007,169500,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,940.100441277602,2.0,45,45,4700.502206388011,25,1.8131782269605679
399,30,1.6313704001963978,2.3126758065428046,5,1920,1950,0.0,2,1,1,1,1,,0.0,,0.0,961,2.062932825955494,3,2.0772970879152086,0,2.0772970879152086,0,0,1,0,2,2,6,2,0,0,1920.0,,1,338,1,1,0,0.0,0.0,0,2007,67000,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4.140229913870703,1.0,57,87,20.701149569353518,10,0.0
400,60,1.6466671712706678,2.3028674607792774,7,2006,2007,1.7254630513334037,3,2,3,2,1,,2.041315273644163,,0.0,280,2.0790266416427854,4,2.0812916231326892,438,2.121860879349165,1,0,2,0,2,3,7,7,0,0,2007.0,,2,438,2,2,2,0.0,1.8131782269605679,0,2009,241000,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,442.16031826477547,3.0,2,3,3095.1222278534283,35,1.8131782269605679
401,120,1.5397794579522743,2.3621175982416815,8,1996,1996,0.0,3,2,3,2,1,,2.037085591096336,,0.0,474,2.096748451375384,4,2.099442924092907,0,2.099442924092907,1,0,1,1,1,4,4,7,2,3,1996.0,,2,500,2,2,2,1.757131886054717,1.4892992254175486,0,2008,245500,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,4.196191375468291,2.5,12,12,33.56953100374633,40,2.4892992254175486
